"Accuracy","Regret","Method","Scenario","Data","Parameter"
0.480266666666667,24.1693158667154,"DTR-CF","non-linear","test","40"
0.514133333333333,24.4661110019056,"DTR-CF","non-linear","test","40"
0.493066666666667,22.4266977263446,"DTR-CF","non-linear","test","40"
0.492,22.8312115329055,"DTR-CF","non-linear","test","40"
0.492266666666667,22.2671572519001,"DTR-CF","non-linear","test","40"
0.4928,22.3144937549993,"DTR-CF","non-linear","test","50"
0.506133333333333,22.5147014771863,"DTR-CF","non-linear","test","50"
0.519733333333333,22.1326014189164,"DTR-CF","non-linear","test","50"
0.4896,23.0281656167049,"DTR-CF","non-linear","test","50"
0.520533333333333,21.5543151163518,"DTR-CF","non-linear","test","50"
0.498666666666667,23.833828104436,"DTR-CF","non-linear","test","50"
0.503466666666667,33.8992966531435,"DTR-CF","non-linear","test","50"
0.4904,25.0244682154047,"DTR-CF","non-linear","test","50"
0.519466666666667,24.5571016306105,"DTR-CF","non-linear","test","50"
0.493066666666667,22.5408307275135,"DTR-CF","non-linear","test","50"
0.505066666666667,22.3654594704085,"DTR-CF","non-linear","test","60"
0.508533333333333,22.9581137399064,"DTR-CF","non-linear","test","60"
0.5272,23.362099259478,"DTR-CF","non-linear","test","60"
0.490933333333333,23.5405897983855,"DTR-CF","non-linear","test","60"
0.490133333333333,23.2739178794071,"DTR-CF","non-linear","test","60"
0.523733333333333,22.2999300301543,"DTR-CF","non-linear","test","60"
0.5136,22.568962193168,"DTR-CF","non-linear","test","60"
0.511466666666667,21.4368485492618,"DTR-CF","non-linear","test","60"
0.4896,24.0671200102764,"DTR-CF","non-linear","test","60"
0.512533333333333,22.415395642388,"DTR-CF","non-linear","test","60"
0.5056,22.8870570125082,"DTR-CF","non-linear","test","70"
0.512,22.3505831632716,"DTR-CF","non-linear","test","70"
0.493866666666667,22.5982638985532,"DTR-CF","non-linear","test","70"
0.5056,22.7026527181417,"DTR-CF","non-linear","test","70"
0.499466666666667,24.2874219744787,"DTR-CF","non-linear","test","70"
0.508266666666667,26.1124334619678,"DTR-CF","non-linear","test","70"
0.5056,23.8342549783315,"DTR-CF","non-linear","test","70"
0.483466666666667,22.9684897432245,"DTR-CF","non-linear","test","70"
0.516533333333333,23.3523191522636,"DTR-CF","non-linear","test","70"
0.508266666666667,22.4017921169744,"DTR-CF","non-linear","test","70"
0.5144,21.647178314542,"DTR-CF","non-linear","test","80"
0.4784,23.3121324326734,"DTR-CF","non-linear","test","80"
0.502133333333333,23.150712655932,"DTR-CF","non-linear","test","80"
0.477066666666667,24.1901371421528,"DTR-CF","non-linear","test","80"
0.4928,23.4274689784904,"DTR-CF","non-linear","test","80"
0.500533333333333,25.5117713851182,"DTR-CF","non-linear","test","80"
0.481066666666667,24.2833704852297,"DTR-CF","non-linear","test","80"
0.491466666666667,23.6807555472749,"DTR-CF","non-linear","test","80"
0.4896,29.1784533604172,"DTR-CF","non-linear","test","80"
0.497866666666667,29.3683609759056,"DTR-CF","non-linear","test","80"
0.504266666666667,22.1571193449514,"DTR-CF","non-linear","test","90"
0.508533333333333,25.0820978728529,"DTR-CF","non-linear","test","90"
0.500533333333333,22.663853876861,"DTR-CF","non-linear","test","90"
0.501066666666667,22.9725242690675,"DTR-CF","non-linear","test","90"
0.510933333333333,22.5490985655476,"DTR-CF","non-linear","test","90"
0.509333333333333,22.9776264126217,"DTR-CF","non-linear","test","90"
0.501866666666667,21.4497665655134,"DTR-CF","non-linear","test","90"
0.5096,21.9650455937403,"DTR-CF","non-linear","test","90"
0.504,22.2483850805449,"DTR-CF","non-linear","test","90"
0.4848,24.711462039087,"DTR-CF","non-linear","test","90"
0.495733333333333,22.497702070704,"DTR-CF","non-linear","test","100"
0.497066666666667,23.5148522701784,"DTR-CF","non-linear","test","100"
0.500266666666667,22.6710923944935,"DTR-CF","non-linear","test","100"
0.514133333333333,21.4668635834262,"DTR-CF","non-linear","test","100"
0.5168,21.6595247512308,"DTR-CF","non-linear","test","100"
0.505333333333333,22.8013598888631,"DTR-CF","non-linear","test","100"
0.5152,22.0807475575453,"DTR-CF","non-linear","test","100"
0.513333333333333,24.5461475386047,"DTR-CF","non-linear","test","100"
0.475466666666667,23.9858866963633,"DTR-CF","non-linear","test","100"
0.507733333333333,23.5774740158642,"DTR-CF","non-linear","test","100"
0.564533333333333,40.2124993533984,"Q-Learning","non-linear interactions","test","10"
0.573066666666667,35.9731542054646,"Q-Learning","non-linear interactions","test","10"
0.5888,31.8718737965686,"Q-Learning","non-linear interactions","test","10"
0.575466666666667,35.8451322138022,"Q-Learning","non-linear interactions","test","10"
0.571733333333333,37.6264499545314,"Q-Learning","non-linear interactions","test","10"
0.565333333333333,39.2822237979572,"Q-Learning","non-linear interactions","test","10"
0.5792,39.1994001168885,"Q-Learning","non-linear interactions","test","10"
0.5728,35.9232362996602,"Q-Learning","non-linear interactions","test","10"
0.5856,33.9366596613957,"Q-Learning","non-linear interactions","test","10"
0.5544,39.3911147475091,"Q-Learning","non-linear interactions","test","10"
0.570933333333333,35.6655460891979,"Q-Learning","non-linear interactions","test","20"
0.566933333333333,37.5077563039109,"Q-Learning","non-linear interactions","test","20"
0.572533333333333,36.7433118601419,"Q-Learning","non-linear interactions","test","20"
0.567466666666667,39.9387224183744,"Q-Learning","non-linear interactions","test","20"
0.577066666666667,36.4106644410248,"Q-Learning","non-linear interactions","test","20"
0.569333333333333,39.2245725780526,"Q-Learning","non-linear interactions","test","20"
0.581333333333333,35.9400769212934,"Q-Learning","non-linear interactions","test","20"
0.5856,36.3342763397848,"Q-Learning","non-linear interactions","test","20"
0.586666666666667,34.0929104376482,"Q-Learning","non-linear interactions","test","20"
0.585333333333333,35.2975104676982,"Q-Learning","non-linear interactions","test","20"
0.569066666666667,36.5510699224373,"Q-Learning","non-linear interactions","test","30"
0.5776,34.5837500231408,"Q-Learning","non-linear interactions","test","30"
0.564,39.9664257105929,"Q-Learning","non-linear interactions","test","30"
0.5744,35.7818858073179,"Q-Learning","non-linear interactions","test","30"
0.5704,38.9357012471286,"Q-Learning","non-linear interactions","test","30"
0.554666666666667,41.1303503403419,"Q-Learning","non-linear interactions","test","30"
0.574666666666667,35.6097945037112,"Q-Learning","non-linear interactions","test","30"
0.584266666666667,34.0995452037288,"Q-Learning","non-linear interactions","test","30"
0.5688,39.8222708705593,"Q-Learning","non-linear interactions","test","30"
0.571466666666667,36.5934977834147,"Q-Learning","non-linear interactions","test","30"
0.572533333333333,37.9055506379162,"Q-Learning","non-linear interactions","test","40"
0.570666666666667,35.0664130444453,"Q-Learning","non-linear interactions","test","40"
0.574666666666667,36.0773109486828,"Q-Learning","non-linear interactions","test","40"
0.567733333333333,38.2758529603023,"Q-Learning","non-linear interactions","test","40"
0.583733333333333,36.1795602361917,"Q-Learning","non-linear interactions","test","40"
0.573066666666667,37.1568948401814,"Q-Learning","non-linear interactions","test","40"
0.588266666666667,35.543397743169,"Q-Learning","non-linear interactions","test","40"
0.573066666666667,36.3605450048517,"Q-Learning","non-linear interactions","test","40"
0.577066666666667,37.8344400461008,"Q-Learning","non-linear interactions","test","40"
0.5704,38.93286540246,"Q-Learning","non-linear interactions","test","40"
0.578133333333333,35.8815953255427,"Q-Learning","non-linear interactions","test","50"
0.580266666666667,35.442536775285,"Q-Learning","non-linear interactions","test","50"
0.581866666666667,33.6267147848204,"Q-Learning","non-linear interactions","test","50"
0.579466666666667,35.7146977473767,"Q-Learning","non-linear interactions","test","50"
0.593333333333333,33.3652106927767,"Q-Learning","non-linear interactions","test","50"
0.568533333333333,39.8782736544853,"Q-Learning","non-linear interactions","test","50"
0.5576,38.0133098432514,"Q-Learning","non-linear interactions","test","50"
0.5776,38.1939857865883,"Q-Learning","non-linear interactions","test","50"
0.576266666666667,36.5885794434268,"Q-Learning","non-linear interactions","test","50"
0.564,40.0025269534882,"Q-Learning","non-linear interactions","test","50"
0.563733333333333,37.8548301017384,"Q-Learning","non-linear interactions","test","60"
0.5792,37.8084735305009,"Q-Learning","non-linear interactions","test","60"
0.563733333333333,37.8374781875243,"Q-Learning","non-linear interactions","test","60"
0.568266666666667,35.2883661866316,"Q-Learning","non-linear interactions","test","60"
0.5792,35.4642278324228,"Q-Learning","non-linear interactions","test","60"
0.556,40.824053123226,"Q-Learning","non-linear interactions","test","60"
0.585333333333333,34.4138146364636,"Q-Learning","non-linear interactions","test","60"
0.569333333333333,40.5087111236511,"Q-Learning","non-linear interactions","test","60"
0.576266666666667,35.3290711650678,"Q-Learning","non-linear interactions","test","60"
0.5544,38.3371907125972,"Q-Learning","non-linear interactions","test","60"
0.5752,38.8242836875427,"Q-Learning","non-linear interactions","test","70"
0.570133333333333,36.5171348207636,"Q-Learning","non-linear interactions","test","70"
0.589866666666667,32.3417869159573,"Q-Learning","non-linear interactions","test","70"
0.565866666666667,38.4564683277113,"Q-Learning","non-linear interactions","test","70"
0.570933333333333,36.2855435412906,"Q-Learning","non-linear interactions","test","70"
0.581866666666667,37.5052716005599,"Q-Learning","non-linear interactions","test","70"
0.573333333333333,35.8728319676373,"Q-Learning","non-linear interactions","test","70"
0.578133333333333,35.9956893593139,"Q-Learning","non-linear interactions","test","70"
0.585866666666667,36.7075804382673,"Q-Learning","non-linear interactions","test","70"
0.584266666666667,34.3912749494232,"Q-Learning","non-linear interactions","test","70"
0.591466666666667,35.8379876415593,"Q-Learning","non-linear interactions","test","80"
0.5816,37.9504747386476,"Q-Learning","non-linear interactions","test","80"
0.567733333333333,36.8091462517574,"Q-Learning","non-linear interactions","test","80"
0.573066666666667,35.5782836038261,"Q-Learning","non-linear interactions","test","80"
0.5784,37.5907331945123,"Q-Learning","non-linear interactions","test","80"
0.561066666666667,38.1467177062137,"Q-Learning","non-linear interactions","test","80"
0.573333333333333,42.4563925842349,"Q-Learning","non-linear interactions","test","80"
0.5752,39.1821987981128,"Q-Learning","non-linear interactions","test","80"
0.5576,39.4078486029744,"Q-Learning","non-linear interactions","test","80"
0.577333333333333,35.8400206796103,"Q-Learning","non-linear interactions","test","80"
0.582933333333333,35.4316641885478,"Q-Learning","non-linear interactions","test","90"
0.570933333333333,37.0202896448685,"Q-Learning","non-linear interactions","test","90"
0.568266666666667,37.6619915172147,"Q-Learning","non-linear interactions","test","90"
0.568533333333333,38.3731000689317,"Q-Learning","non-linear interactions","test","90"
0.571733333333333,38.4435236224687,"Q-Learning","non-linear interactions","test","90"
0.575733333333333,33.91960577839,"Q-Learning","non-linear interactions","test","90"
0.577866666666667,36.902984240017,"Q-Learning","non-linear interactions","test","90"
0.5736,37.5181160136301,"Q-Learning","non-linear interactions","test","90"
0.566666666666667,35.7514320359085,"Q-Learning","non-linear interactions","test","90"
0.558933333333333,39.6158730302514,"Q-Learning","non-linear interactions","test","90"
0.568266666666667,37.9055331498398,"Q-Learning","non-linear interactions","test","100"
0.56,39.8109625004357,"Q-Learning","non-linear interactions","test","100"
0.597866666666667,34.343954424665,"Q-Learning","non-linear interactions","test","100"
0.578933333333333,35.4138126954937,"Q-Learning","non-linear interactions","test","100"
0.577066666666667,35.9525219038991,"Q-Learning","non-linear interactions","test","100"
0.576533333333333,35.4933122394792,"Q-Learning","non-linear interactions","test","100"
0.577866666666667,43.8030400068035,"Q-Learning","non-linear interactions","test","100"
0.573333333333333,35.5088740503872,"Q-Learning","non-linear interactions","test","100"
0.5728,36.9975425535699,"Q-Learning","non-linear interactions","test","100"
0.581333333333333,35.9055122462738,"Q-Learning","non-linear interactions","test","100"
0.587466666666667,34.1857307643871,"DWOLS","non-linear interactions","test","10"
0.58,36.8856343278268,"DWOLS","non-linear interactions","test","10"
0.58,34.2607169347721,"DWOLS","non-linear interactions","test","10"
0.577866666666667,34.811628057529,"DWOLS","non-linear interactions","test","10"
0.571733333333333,38.5807455884494,"DWOLS","non-linear interactions","test","10"
0.583733333333333,36.3037227705693,"DWOLS","non-linear interactions","test","10"
0.577333333333333,37.4800348952541,"DWOLS","non-linear interactions","test","10"
0.5816,36.3616969522099,"DWOLS","non-linear interactions","test","10"
0.576266666666667,37.0821101761653,"DWOLS","non-linear interactions","test","10"
0.5792,34.2964409122412,"DWOLS","non-linear interactions","test","10"
0.565066666666667,37.3063053388298,"DWOLS","non-linear interactions","test","20"
0.577066666666667,33.7292559398915,"DWOLS","non-linear interactions","test","20"
0.573866666666667,37.2020070998076,"DWOLS","non-linear interactions","test","20"
0.575466666666667,35.9372372110127,"DWOLS","non-linear interactions","test","20"
0.581866666666667,32.7538431468785,"DWOLS","non-linear interactions","test","20"
0.577066666666667,34.9922193772946,"DWOLS","non-linear interactions","test","20"
0.573866666666667,37.493311764689,"DWOLS","non-linear interactions","test","20"
0.565866666666667,37.835803498791,"DWOLS","non-linear interactions","test","20"
0.5752,40.3741225521963,"DWOLS","non-linear interactions","test","20"
0.571733333333333,36.1071728638014,"DWOLS","non-linear interactions","test","20"
0.573866666666667,39.7097152573557,"DWOLS","non-linear interactions","test","30"
0.580266666666667,35.6059372856157,"DWOLS","non-linear interactions","test","30"
0.595466666666667,29.900210236339,"DWOLS","non-linear interactions","test","30"
0.585066666666667,34.7620155849181,"DWOLS","non-linear interactions","test","30"
0.5912,35.9059084159178,"DWOLS","non-linear interactions","test","30"
0.569066666666667,36.8300681159968,"DWOLS","non-linear interactions","test","30"
0.5864,38.5136583055779,"DWOLS","non-linear interactions","test","30"
0.590933333333333,36.1475088285138,"DWOLS","non-linear interactions","test","30"
0.578933333333333,39.8374041914471,"DWOLS","non-linear interactions","test","30"
0.575466666666667,37.0476037690678,"DWOLS","non-linear interactions","test","30"
0.589866666666667,32.7643666520723,"DWOLS","non-linear interactions","test","40"
0.569333333333333,34.9667417815351,"DWOLS","non-linear interactions","test","40"
0.573066666666667,37.4749737152474,"DWOLS","non-linear interactions","test","40"
0.578133333333333,36.6721854700169,"DWOLS","non-linear interactions","test","40"
0.590133333333333,32.024026294328,"DWOLS","non-linear interactions","test","40"
