"Accuracy","Regret","Approach","Scenario","Data"
0.658044444444444,28.5839181282689,"k-NN Regression","linear interactions","train"
0.641244444444444,30.1546826305538,"k-NN Regression","linear interactions","train"
0.636711111111111,29.2675049118772,"k-NN Regression","linear interactions","train"
0.636088888888889,29.9325496998516,"k-NN Regression","linear interactions","train"
0.639288888888889,29.6591378533267,"k-NN Regression","linear interactions","train"
0.662666666666667,28.3524968268647,"k-NN Regression","linear interactions","train"
0.639288888888889,30.2393725834687,"k-NN Regression","linear interactions","train"
0.6472,29.1592538445591,"k-NN Regression","linear interactions","train"
0.611288888888889,31.4071362442458,"k-NN Regression","linear interactions","train"
0.636177777777778,29.9819916639229,"k-NN Regression","linear interactions","train"
0.642933333333333,29.9044454603143,"k-NN Regression","linear interactions","train"
0.660266666666667,28.4350795608312,"k-NN Regression","linear interactions","train"
0.626222222222222,30.6309922382209,"k-NN Regression","linear interactions","train"
0.637066666666667,30.4050279804637,"k-NN Regression","linear interactions","train"
0.629955555555556,30.4023837034303,"k-NN Regression","linear interactions","train"
0.644177777777778,29.9827336691904,"k-NN Regression","linear interactions","train"
0.638133333333333,29.7715666675187,"k-NN Regression","linear interactions","train"
0.633777777777778,29.8639040006374,"k-NN Regression","linear interactions","train"
0.633066666666667,29.9805229465075,"k-NN Regression","linear interactions","train"
0.649333333333333,28.805818997838,"k-NN Regression","linear interactions","train"
0.642133333333333,29.1271425003474,"k-NN Regression","linear interactions","train"
0.653955555555556,28.5217637029609,"k-NN Regression","linear interactions","train"
0.658666666666667,28.4014446207843,"k-NN Regression","linear interactions","train"
0.639377777777778,29.9660937330006,"k-NN Regression","linear interactions","train"
0.632,30.8637174264028,"k-NN Regression","linear interactions","train"
0.635466666666667,30.3951575217753,"k-NN Regression","linear interactions","train"
0.634755555555556,29.8451104165098,"k-NN Regression","linear interactions","train"
0.6512,29.1707848448749,"k-NN Regression","linear interactions","train"
0.642577777777778,30.0542699177539,"k-NN Regression","linear interactions","train"
0.639911111111111,30.3295293811774,"k-NN Regression","linear interactions","train"
0.655288888888889,28.6839035827224,"k-NN Regression","linear interactions","train"
0.662222222222222,28.0337432752549,"k-NN Regression","linear interactions","train"
0.64,30.5959307567854,"k-NN Regression","linear interactions","train"
0.637066666666667,30.278619526581,"k-NN Regression","linear interactions","train"
0.635466666666667,30.0541355277779,"k-NN Regression","linear interactions","train"
0.641511111111111,29.6308173140217,"k-NN Regression","linear interactions","train"
0.644355555555556,29.3523568540085,"k-NN Regression","linear interactions","train"
0.642222222222222,29.4288310536258,"k-NN Regression","linear interactions","train"
0.625777777777778,30.8050093755952,"k-NN Regression","linear interactions","train"
0.656177777777778,28.7468518182065,"k-NN Regression","linear interactions","train"
0.652977777777778,28.9667366603214,"k-NN Regression","linear interactions","train"
0.650222222222222,29.2457696649043,"k-NN Regression","linear interactions","train"
0.642577777777778,28.9261981220656,"k-NN Regression","linear interactions","train"
0.645777777777778,28.7328623910053,"k-NN Regression","linear interactions","train"
0.637155555555556,30.4373501963044,"k-NN Regression","linear interactions","train"
0.626488888888889,31.0714374967009,"k-NN Regression","linear interactions","train"
0.647644444444444,29.5162305956123,"k-NN Regression","linear interactions","train"
0.638222222222222,30.7398068769357,"k-NN Regression","linear interactions","train"
0.631644444444444,30.7716007024089,"k-NN Regression","linear interactions","train"
0.652977777777778,29.048067897342,"k-NN Regression","linear interactions","train"
0.633422222222222,30.989091254007,"k-NN Regression","linear interactions","train"
0.644711111111111,29.8012496631764,"k-NN Regression","linear interactions","train"
0.650222222222222,28.5349861854462,"k-NN Regression","linear interactions","train"
0.623288888888889,30.5703989599502,"k-NN Regression","linear interactions","train"
0.651733333333333,28.757104791083,"k-NN Regression","linear interactions","train"
0.649866666666667,29.3747870048467,"k-NN Regression","linear interactions","train"
0.6424,30.1599682007431,"k-NN Regression","linear interactions","train"
0.633066666666667,30.6413587659064,"k-NN Regression","linear interactions","train"
0.648266666666667,28.8403695336937,"k-NN Regression","linear interactions","train"
0.844444444444444,2.38156232051688,"DTR-CT","linear interactions","train"
0.836088888888889,3.4554178845759,"DTR-CT","linear interactions","train"
0.811377777777778,2.86257624814745,"DTR-CT","linear interactions","train"
0.793066666666667,3.6640046359891,"DTR-CT","linear interactions","train"
0.861333333333333,2.12659012269266,"DTR-CT","linear interactions","train"
0.872711111111111,2.30460573543058,"DTR-CT","linear interactions","train"
0.814933333333333,2.85952400647531,"DTR-CT","linear interactions","train"
0.802311111111111,3.47967445997233,"DTR-CT","linear interactions","train"
0.818311111111111,2.79355541007349,"DTR-CT","linear interactions","train"
0.823288888888889,5.31213506039674,"DTR-CT","linear interactions","train"
0.795466666666667,3.53609982283951,"DTR-CT","linear interactions","train"
0.871466666666667,2.99979560824085,"DTR-CT","linear interactions","train"
0.850666666666667,2.06734279129733,"DTR-CT","linear interactions","train"
0.868977777777778,1.65400315507404,"DTR-CT","linear interactions","train"
0.834488888888889,2.68853985520918,"DTR-CT","linear interactions","train"
0.845955555555556,2.42998997775062,"DTR-CT","linear interactions","train"
0.829688888888889,4.8679100425484,"DTR-CT","linear interactions","train"
0.848088888888889,4.06361466287233,"DTR-CT","linear interactions","train"
0.831022222222222,3.26384078727629,"DTR-CT","linear interactions","train"
0.8128,4.4504954482025,"DTR-CT","linear interactions","train"
0.880977777777778,1.36112947524692,"DTR-CT","linear interactions","train"
0.868,2.26065924708121,"DTR-CT","linear interactions","train"
0.824088888888889,2.82141129686681,"DTR-CT","linear interactions","train"
0.802222222222222,3.47326650206793,"DTR-CT","linear interactions","train"
0.845422222222222,2.18479613370198,"DTR-CT","linear interactions","train"
0.823644444444444,3.28234792383131,"DTR-CT","linear interactions","train"
0.804355555555556,3.29510413368512,"DTR-CT","linear interactions","train"
0.784266666666667,5.89479416741699,"DTR-CT","linear interactions","train"
0.7968,3.35163846974214,"DTR-CT","linear interactions","train"
0.838666666666667,3.51199629368703,"DTR-CT","linear interactions","train"
0.818933333333333,2.75061070772493,"DTR-CT","linear interactions","train"
0.849688888888889,2.3063798545467,"DTR-CT","linear interactions","train"
0.815377777777778,3.79590512860972,"DTR-CT","linear interactions","train"
0.785422222222222,3.70890063190993,"DTR-CT","linear interactions","train"
0.823377777777778,3.24191840886604,"DTR-CT","linear interactions","train"
0.860977777777778,2.15586570077922,"DTR-CT","linear interactions","train"
0.849955555555556,2.09601814145595,"DTR-CT","linear interactions","train"
0.815288888888889,4.64596113699004,"DTR-CT","linear interactions","train"
0.825866666666667,3.37895709617627,"DTR-CT","linear interactions","train"
0.817333333333333,3.3333929163649,"DTR-CT","linear interactions","train"
0.834044444444444,3.6895467863352,"DTR-CT","linear interactions","train"
0.8584,2.49197823601784,"DTR-CT","linear interactions","train"
0.782844444444444,4.73431637472013,"DTR-CT","linear interactions","train"
0.798311111111111,3.48443162187869,"DTR-CT","linear interactions","train"
0.822933333333333,3.30069682181383,"DTR-CT","linear interactions","train"
0.798222222222222,3.53084195187928,"DTR-CT","linear interactions","train"
0.807733333333333,3.36066732453424,"DTR-CT","linear interactions","train"
0.843466666666667,2.49445795940809,"DTR-CT","linear interactions","train"
0.791111111111111,4.78300995649623,"DTR-CT","linear interactions","train"
0.854933333333333,2.10473948094806,"DTR-CT","linear interactions","train"
0.793422222222222,3.66149399192568,"DTR-CT","linear interactions","train"
0.885066666666667,1.95795281620893,"DTR-CT","linear interactions","train"
0.826488888888889,2.91503783306234,"DTR-CT","linear interactions","train"
0.890755555555556,1.94417059307444,"DTR-CT","linear interactions","train"
0.835555555555556,2.64050967570866,"DTR-CT","linear interactions","train"
0.900177777777778,1.28158140372095,"DTR-CT","linear interactions","train"
0.827733333333333,4.15362956118961,"DTR-CT","linear interactions","train"
0.841955555555556,2.81925096454589,"DTR-CT","linear interactions","train"
0.883555555555556,1.69675533841265,"DTR-CT","linear interactions","train"
0.845777777777778,2.44707857432146,"DTR-CT","linear interactions","train"
0.843733333333333,3.02869565910862,"DTR-CT","linear interactions","train"
0.834844444444444,2.62999869508627,"DTR-CT","linear interactions","train"
0.839288888888889,2.89604497070446,"DTR-CT","linear interactions","train"
0.799466666666667,3.49117116320449,"DTR-CT","linear interactions","train"
0.872444444444444,2.09802933167447,"DTR-CT","linear interactions","train"
0.852088888888889,2.26104442753151,"DTR-CT","linear interactions","train"
0.817155555555556,2.77136932023185,"DTR-CT","linear interactions","train"
0.793422222222222,3.5993334673,"DTR-CT","linear interactions","train"
0.850133333333333,2.55213062762586,"DTR-CT","linear interactions","train"
0.8048,3.41962329141551,"DTR-CT","linear interactions","train"
0.840355555555556,2.15506158381181,"DTR-CT","linear interactions","train"
0.901244444444444,1.14418733980013,"DTR-CT","linear interactions","train"
0.801422222222222,4.20135830717397,"DTR-CT","linear interactions","train"
0.848977777777778,2.27589162453778,"DTR-CT","linear interactions","train"
0.821777777777778,2.94895062338472,"DTR-CT","linear interactions","train"
0.817511111111111,2.77310602385276,"DTR-CT","linear interactions","train"
0.849155555555556,2.0276793024603,"DTR-CT","linear interactions","train"
0.839555555555556,2.64517751012447,"DTR-CT","linear interactions","train"
0.860266666666667,2.43352681496352,"DTR-CT","linear interactions","train"
0.868444444444444,2.11790556087392,"DTR-CT","linear interactions","train"
0.877866666666667,1.59194760807676,"DTR-CT","linear interactions","train"
0.829155555555556,2.58310622414745,"DTR-CT","linear interactions","train"
0.852177777777778,2.20465648834964,"DTR-CT","linear interactions","train"
0.903733333333333,1.35385910468265,"DTR-CT","linear interactions","train"
0.819111111111111,2.1867995830698,"DTR-CT","linear interactions","train"
0.853955555555556,2.22126925040213,"DTR-CT","linear interactions","train"
0.808711111111111,3.65799926732316,"DTR-CT","linear interactions","train"
0.866133333333333,1.92206240352973,"DTR-CT","linear interactions","train"
0.834311111111111,2.97184053243345,"DTR-CT","linear interactions","train"
